Horizon name             Index       Red     Green      Blue   Segment         X         Y         Z        Vp   Vp grad        Vs   density         q
H042                       102      1.00      1.00      1.00         1   4861.39      0.00   2022.42   3000.00     0.000   1556.00      2.21  62000.00
H042                       102      1.00      1.00      1.00         1   4975.24      0.00   2017.15   3000.00     0.000   1556.00      2.21  62000.00
H042                       102      1.00      1.00      1.00         1   5113.48      0.00   2009.91   3000.00     0.000   1556.00      2.21  62000.00
H042                       102      1.00      1.00      1.00         1   5167.90      0.00   2007.24   3000.00     0.000   1556.00      2.21  62000.00
H042                       102      1.00      1.00      1.00         1   5221.90      0.00   2003.99   3000.00     0.000   1556.00      2.21  62000.00
H042                       102      1.00      1.00      1.00         1   5291.77      0.00   1997.50   3000.00     0.000   1556.00      2.21  62000.00
H042                       102      1.00      1.00      1.00         1   5303.22      0.00   1996.09   2594.53     0.375   1130.79      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5303.22      0.00   1996.09   2594.53     0.375   1130.79      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5406.22      0.00   1991.48   2592.80     0.375   1129.46      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5528.19      0.00   1986.87   2591.08     0.375   1128.13      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5636.62      0.00   1982.26   2589.35     0.375   1126.80      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5750.46      0.00   1976.34   2587.13     0.375   1125.09      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5854.81      0.00   1966.19   2583.32     0.375   1122.16      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5915.80      0.00   1959.88   2580.96     0.375   1120.34      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   5996.92      0.00   1952.47   2578.18     0.375   1118.20      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   6096.27      0.00   1941.31   2573.99     0.375   1114.97      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   6195.67      0.00   1930.72   2570.02     0.375   1111.91      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   6294.73      0.00   1916.95   2564.86     0.375   1107.94      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   6393.85      0.00   1903.68   2559.88     0.375   1104.11      2.25  62000.00
H042                       102      1.00      1.00      1.00         2   6493.15      0.00   1891.95   2555.48     0.375   1100.72      2.24  62000.00
H042                       102      1.00      1.00      1.00         2   6592.24      0.00   1878.49   2550.43     0.375   1096.83      2.24  62000.00
H042                       102      1.00      1.00      1.00         2   6690.88      0.00   1861.89   2544.21     0.375   1092.04      2.24  62000.00
H042                       102      1.00      1.00      1.00         2   6789.51      0.00   1845.30   2537.99     0.375   1087.25      2.24  62000.00
H042                       102      1.00      1.00      1.00         2   6887.48      0.00   1825.09   2530.41     0.375   1081.41      2.24  62000.00
H042                       102      1.00      1.00      1.00         2   6983.50      0.00   1797.06   2519.90     0.375   1073.32      2.24  62000.00
H042                       102      1.00      1.00      1.00         2   7080.36      0.00   1771.92   2510.47     0.375   1066.06      2.23  62000.00
H042                       102      1.00      1.00      1.00         2   7176.94      0.00   1745.78   2500.67     0.375   1058.52      2.23  62000.00
H042                       102      1.00      1.00      1.00         2   7272.41      0.00   1715.84   2489.44     0.375   1049.87      2.23  62000.00
H042                       102      1.00      1.00      1.00         2   7367.27      0.00   1683.86   2477.45     0.375   1040.63      2.23  62000.00
H042                       102      1.00      1.00      1.00         2   7462.14      0.00   1651.89   2465.46     0.375   1031.40      2.22  62000.00
H042                       102      1.00      1.00      1.00         2   7557.01      0.00   1619.93   2453.47     0.375   1022.18      2.22  62000.00
H042                       102      1.00      1.00      1.00         2   7652.52      0.00   1590.06   2442.27     0.375   1013.55      2.22  62000.00
H042                       102      1.00      1.00      1.00         2   7746.62      0.00   1555.91   2429.47     0.375   1003.69      2.21  62000.00
H042                       102      1.00      1.00      1.00         2   7838.25      0.00   1515.64   2414.37     0.375    992.06      2.21  62000.00
H042                       102      1.00      1.00      1.00         2   7927.60      0.00   1470.31   2397.37     0.375    978.97      2.21  62000.00
H042                       102      1.00      1.00      1.00         2   8016.90      0.00   1424.86   2380.32     0.375    965.85      2.20  62000.00
H042                       102      1.00      1.00      1.00         2   8105.50      0.00   1378.06   2362.77     0.375    952.34      2.20  62000.00
H042                       102      1.00      1.00      1.00         2   8192.82      0.00   1328.80   2344.30     0.375    938.11      2.19  62000.00
H042                       102      1.00      1.00      1.00         2   8278.85      0.00   1277.39   2325.02     0.375    923.27      2.19  62000.00
H042                       102      1.00      1.00      1.00         2   8362.00      0.00   1221.23   2303.96     0.375    907.05      2.18  62000.00
H042                       102      1.00      1.00      1.00         2   8444.06      0.00   1163.51   2282.32     0.375    890.38      2.18  62000.00
H042                       102      1.00      1.00      1.00         2   8520.25      0.00   1098.12   2257.80     0.375    871.50      2.17  62000.00
H042                       102      1.00      1.00      1.00         2   8542.62      0.00   1081.58   2251.59     0.375    866.73      2.17  62000.00
H042                       102      1.00      1.00      1.00         3   8865.72      0.00   1381.44   2364.04     0.375    953.31      2.20  62000.00
H042                       102      1.00      1.00      1.00         3   8962.10      0.00   1323.24   2342.21     0.375    936.50      2.19  62000.00
H042                       102      1.00      1.00      1.00         3   9045.37      0.00   1267.50   2321.31     0.375    920.41      2.19  62000.00
H042                       102      1.00      1.00      1.00         3   9118.94      0.00   1199.32   2295.74     0.375    900.72      2.18  62000.00
H042                       102      1.00      1.00      1.00         3   9187.58      0.00   1126.03   2268.26     0.375    879.56      2.17  62000.00
H042                       102      1.00      1.00      1.00         3   9218.17      0.00   1103.85   2259.94     0.375    873.15      2.17  62000.00
H042                       102      1.00      1.00      1.00         4   9382.42      0.00   1281.06   2326.40     0.375    924.33      2.19  62000.00
H042                       102      1.00      1.00      1.00         4   9471.48      0.00   1212.68   2300.76     0.375    904.58      2.18  62000.00
H042                       102      1.00      1.00      1.00         4   9544.75      0.00   1143.99   2275.00     0.375    884.75      2.18  62000.00
H042                       102      1.00      1.00      1.00         4   9619.12      0.00   1076.53   2249.70     0.375    865.27      2.17  62000.00
H042                       102      1.00      1.00      1.00         4   9690.03      0.00   1005.23   2222.96     0.375    844.68      2.16  62000.00
H042                       102      1.00      1.00      1.00         4   9764.60      0.00    937.96   2197.74     0.375    825.26      2.16  62000.00
H042                       102      1.00      1.00      1.00         4   9841.94      0.00    874.00   2173.75     0.375    806.79      2.15  62000.00
H042                       102      1.00      1.00      1.00         4   9924.94      0.00    817.59   2152.59     0.375    790.50      2.14  62000.00
H042                       102      1.00      1.00      1.00         4  10008.79      0.00    762.52   2131.95     0.375    774.60      2.14  62000.00
H042                       102      1.00      1.00      1.00         4  10098.00      0.00    716.88   2114.83     0.375    761.42      2.13  62000.00
H042                       102      1.00      1.00      1.00         4  10188.63      0.00    674.35   2098.88     0.375    749.14      2.13  62000.00
H042                       102      1.00      1.00      1.00         4  10280.80      0.00    635.18   2084.19     0.375    737.83      2.13  62000.00
H042                       102      1.00      1.00      1.00         4  10341.43      0.00    622.21   2079.33     0.375    734.08      2.12  62000.00
H042                       102      1.00      1.00      1.00         4  10358.16      0.00    619.40   2078.28     0.375    733.27      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  10575.16      0.00   1210.12   2299.80     0.375    903.84      2.18  62000.00
H042                       102      1.00      1.00      1.00         5  10665.27      0.00   1164.00   2282.50     0.375    890.52      2.18  62000.00
H042                       102      1.00      1.00      1.00         5  10759.80      0.00   1131.05   2270.14     0.375    881.01      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  10855.79      0.00   1102.89   2259.59     0.375    872.88      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  10953.86      0.00   1083.50   2252.31     0.375    867.28      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11052.97      0.00   1070.12   2247.29     0.375    863.42      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11152.18      0.00   1057.42   2242.53     0.375    859.75      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11251.47      0.00   1045.85   2238.19     0.375    856.41      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11351.12      0.00   1037.46   2235.05     0.375    853.99      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11450.89      0.00   1030.77   2232.54     0.375    852.05      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11550.62      0.00   1023.46   2229.80     0.375    849.95      2.17  62000.00
H042                       102      1.00      1.00      1.00         5  11650.37      0.00   1016.55   2227.20     0.375    847.95      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  11750.15      0.00   1010.15   2224.80     0.375    846.10      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  11849.81      0.00   1001.79   2221.67     0.375    843.69      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  11949.58      0.00    995.30   2219.24     0.375    841.81      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  12049.37      0.00    988.94   2216.85     0.375    839.98      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  12149.01      0.00    980.35   2213.63     0.375    837.50      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  12248.40      0.00    969.48   2209.55     0.375    834.36      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  12347.06      0.00    953.04   2203.39     0.375    829.61      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  12445.70      0.00    936.52   2197.19     0.375    824.84      2.16  62000.00
H042                       102      1.00      1.00      1.00         5  12542.95      0.00    913.11   2188.42     0.375    818.08      2.15  62000.00
H042                       102      1.00      1.00      1.00         5  12639.19      0.00    885.86   2178.20     0.375    810.21      2.15  62000.00
H042                       102      1.00      1.00      1.00         5  12734.86      0.00    856.62   2167.23     0.375    801.77      2.15  62000.00
H042                       102      1.00      1.00      1.00         5  12829.02      0.00    822.95   2154.60     0.375    792.04      2.15  62000.00
H042                       102      1.00      1.00      1.00         5  12920.57      0.00    782.41   2139.41     0.375    780.34      2.14  62000.00
H042                       102      1.00      1.00      1.00         5  13009.83      0.00    736.89   2122.33     0.375    767.20      2.14  62000.00
H042                       102      1.00      1.00      1.00         5  13097.50      0.00    688.28   2104.11     0.375    753.16      2.13  62000.00
H042                       102      1.00      1.00      1.00         5  13182.38      0.00    636.31   2084.62     0.375    738.15      2.13  62000.00
H042                       102      1.00      1.00      1.00         5  13281.60      0.00    592.96   2068.36     0.375    725.64      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  13408.85      0.00    550.86   2052.57     0.375    713.48      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  13542.58      0.00    525.85   2043.19     0.375    706.26      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  13640.07      0.00    515.36   2039.26     0.375    703.23      2.11  62000.00
H042                       102      1.00      1.00      1.00         5  13786.32      0.00    510.86   2037.57     0.375    701.93      2.11  62000.00
H042                       102      1.00      1.00      1.00         5  14065.27      0.00    510.86   2037.57     0.375    701.93      2.11  62000.00
H042                       102      1.00      1.00      1.00         5  14274.75      0.00    526.81   2043.55     0.375    706.54      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  14574.08      0.00    563.82   2057.43     0.375    717.22      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  14864.48      0.00    616.92   2077.34     0.375    732.56      2.12  62000.00
H042                       102      1.00      1.00      1.00         5  15186.15      0.00    676.46   2099.67     0.375    749.75      2.13  62000.00
H042                       102      1.00      1.00      1.00         5  15695.45      0.00    755.31   2129.24     0.375    772.51      2.14  62000.00
H042                       102      1.00      1.00      1.00         5  16102.01      0.00    805.19   2147.95     0.375    786.92      2.14  62000.00
H042                       102      1.00      1.00      1.00         5  16405.81      0.00    834.15   2158.81     0.375    795.28      2.15  62000.00
H042                       102      1.00      1.00      1.00         5  16857.04      0.00    856.68   2167.26     0.375    801.79      2.15  62000.00
H042                       102      1.00      1.00      1.00         5  17000.00      0.00    858.29   2167.86     0.375    802.25      2.15  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4205.22      0.00   2038.73   2610.53     0.375   1143.11      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4238.53      0.00   2039.72   2610.89     0.375   1143.39      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4263.13      0.00   2040.62   2611.23     0.375   1143.65      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4287.73      0.00   2041.36   2611.51     0.375   1143.86      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4316.02      0.00   2042.71   2612.02     0.375   1144.25      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4343.67      0.00   2044.80   2612.80     0.375   1144.86      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4509.02      0.00   2056.65   2617.24     0.375   1148.28      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4663.52      0.00   2055.99   2617.00     0.375   1148.09      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4869.52      0.00   2052.70   2615.76     0.375   1147.14      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   4994.21      0.00   2043.48   2612.31     0.375   1144.48      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   5105.34      0.00   2034.93   2609.10     0.375   1142.01      2.26  62000.00
H043_channel                 3      1.00      0.84      0.00         1   5208.35      0.00   2020.44   2603.67     0.375   1137.82      2.25  62000.00
H043_channel                 3      1.00      0.84      0.00         1   5262.56      0.00   2005.30   2597.99     0.375   1133.45      2.25  62000.00
H043_channel                 3      1.00      0.84      0.00         1   5273.82      0.00   2001.12   2596.42     0.375   1132.24      2.25  62000.00
H043_channel                 3      1.00      0.84      0.00         1   5282.22      0.00   1999.15   2595.68     0.375   1131.67      2.25  62000.00
H043_channel                 3      1.00      0.84      0.00         1   5291.77      0.00   1997.50   2595.06     0.375   1131.20      2.25  62000.00
H044                       104      1.00      1.00      1.00         1      0.00      0.00   2234.07   4225.53     1.630   2386.66      2.56  62000.00
H044                       104      1.00      1.00      1.00         1    354.93      0.00   2228.28   4216.10     1.630   2379.40      2.56  62000.00
H044                       104      1.00      1.00      1.00         1    681.97      0.00   2220.57   4203.53     1.630   2369.72      2.56  62000.00
H044                       104      1.00      1.00      1.00         1   1069.07      0.00   2212.86   4190.96     1.630   2360.04      2.56  62000.00
H044                       104      1.00      1.00      1.00         1   1449.50      0.00   2205.15   4178.39     1.630   2350.36      2.56  62000.00
H044                       104      1.00      1.00      1.00         1   1829.93      0.00   2203.22   4175.25     1.630   2347.94      2.56  62000.00
H044                       104      1.00      1.00      1.00         1   2136.94      0.00   2193.58   4159.53     1.630   2335.84      2.55  62000.00
H044                       104      1.00      1.00      1.00         1   2597.46      0.00   2191.65   4156.39     1.630   2333.42      2.55  62000.00
H044                       104      1.00      1.00      1.00         1   2957.87      0.00   2174.30   4128.11     1.630   2311.64      2.55  62000.00
H044                       104      1.00      1.00      1.00         1   3211.49      0.00   2176.23   4131.25     1.630   2314.06      2.55  62000.00
H044                       104      1.00      1.00      1.00         1   3511.83      0.00   2164.66   4112.39     1.630   2299.54      2.55  62000.00
H044                       104      1.00      1.00      1.00         1   3852.21      0.00   2156.95   4099.82     1.630   2289.86      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4099.79      0.00   2150.11   4088.68     1.630   2281.28      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4199.69      0.00   2147.30   4084.10     1.630   2277.76      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4299.69      0.00   2147.31   4084.12     1.630   2277.77      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4399.69      0.00   2147.31   4084.12     1.630   2277.77      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4499.69      0.00   2147.32   4084.12     1.630   2277.78      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4599.69      0.00   2147.39   4084.24     1.630   2277.87      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4699.42      0.00   2140.12   4072.39     1.630   2268.74      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4799.40      0.00   2139.23   4070.95     1.630   2267.63      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4899.40      0.00   2139.19   4070.88     1.630   2267.58      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   4999.25      0.00   2134.93   4063.94     1.630   2262.23      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   5099.11      0.00   2131.15   4057.77     1.630   2257.49      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   5199.11      0.00   2131.14   4057.77     1.630   2257.48      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   5298.99      0.00   2127.80   4052.31     1.630   2253.28      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   5398.82      0.00   2123.09   4044.64     1.630   2247.37      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   5498.81      0.00   2122.75   4044.08     1.630   2246.94      2.54  62000.00
H044                       104      1.00      1.00      1.00         1   5598.54      0.00   2115.22   4031.80     1.630   2237.49      2.53  62000.00
H044                       104      1.00      1.00      1.00         1   5698.44      0.00   2112.33   4027.10     1.630   2233.86      2.53  62000.00
H044                       104      1.00      1.00      1.00         1   5798.24      0.00   2106.98   4018.37     1.630   2227.15      2.53  62000.00
H044                       104      1.00      1.00      1.00         1   5897.98      0.00   2099.78   4006.64     1.630   2218.11      2.53  62000.00
H044                       104      1.00      1.00      1.00         1   5997.76      0.00   2093.31   3996.09     1.630   2209.99      2.53  62000.00
H044                       104      1.00      1.00      1.00         1   6097.54      0.00   2086.80   3985.49     1.630   2201.83      2.52  62000.00
H044                       104      1.00      1.00      1.00         1   6197.19      0.00   2078.47   3971.91     1.630   2191.37      2.52  62000.00
H044                       104      1.00      1.00      1.00         1   6296.86      0.00   2070.26   3958.53     1.630   2181.07      2.52  62000.00
H044                       104      1.00      1.00      1.00         1   6396.00      0.00   2057.17   3937.18     1.630   2164.63      2.52  62000.00
H044                       104      1.00      1.00      1.00         1   6494.63      0.00   2040.55   3910.09     1.630   2143.77      2.51  62000.00
H044                       104      1.00      1.00      1.00         1   6593.26      0.00   2023.92   3882.99     1.630   2122.90      2.51  62000.00
H044                       104      1.00      1.00      1.00         1   6691.30      0.00   2004.06   3850.61     1.630   2097.97      2.50  62000.00
H044                       104      1.00      1.00      1.00         1   6788.27      0.00   1979.34   3810.32     1.630   2066.95      2.50  62000.00
H044                       104      1.00      1.00      1.00         1   6885.73      0.00   1956.79   3773.57     1.630   2038.65      2.49  62000.00
H044                       104      1.00      1.00      1.00         1   6982.77      0.00   1932.38   3733.79     1.630   2008.02      2.48  62000.00
H044                       104      1.00      1.00      1.00         1   7079.25      0.00   1905.88   3690.59     1.630   1974.75      2.47  62000.00
H044                       104      1.00      1.00      1.00         1   7175.28      0.00   1877.91   3644.99     1.630   1939.65      2.47  62000.00
H044                       104      1.00      1.00      1.00         1   7270.17      0.00   1845.99   3592.96     1.630   1899.58      2.46  62000.00
H044                       104      1.00      1.00      1.00         1   7365.03      0.00   1814.02   3540.85     1.630   1859.45      2.45  62000.00
H044                       104      1.00      1.00      1.00         1   7459.91      0.00   1782.06   3488.75     1.630   1819.34      2.44  62000.00
H044                       104      1.00      1.00      1.00         1   7552.88      0.00   1745.06   3428.45     1.630   1772.91      2.43  62000.00
H044                       104      1.00      1.00      1.00         1   7645.25      0.00   1706.37   3365.38     1.630   1724.34      2.41  62000.00
H044                       104      1.00      1.00      1.00         1   7736.64      0.00   1665.32   3298.47     1.630   1672.83      2.40  62000.00
H044                       104      1.00      1.00      1.00         1   7828.09      0.00   1624.42   3231.80     1.630   1621.49      2.39  62000.00
H044                       104      1.00      1.00      1.00         1   7917.89      0.00   1579.99   3159.38     1.630   1565.72      2.37  62000.00
H044                       104      1.00      1.00      1.00         1   8007.26      0.00   1534.69   3085.55     1.630   1508.87      2.36  62000.00
H044                       104      1.00      1.00      1.00         1   8096.81      0.00   1489.75   3012.29     1.630   1452.46      2.34  62000.00
H044                       104      1.00      1.00      1.00         1   8184.65      0.00   1441.49   2933.64     1.630   1391.90      2.33  62000.00
H044                       104      1.00      1.00      1.00         1   8270.74      0.00   1390.09   2849.85     1.630   1327.38      2.31  62000.00
H044                       104      1.00      1.00      1.00         1   8356.46      0.00   1338.19   2765.26     1.630   1262.25      2.29  62000.00
H044                       104      1.00      1.00      1.00         1   8435.83      0.00   1276.81   2665.19     1.630   1185.20      2.27  62000.00
H044                       104      1.00      1.00      1.00         1   8514.04      0.00   1213.89   2562.64     1.630   1106.23      2.25  62000.00
H044                       104      1.00      1.00      1.00         1   8596.43      0.00   1140.93   2443.71     1.630   1014.66      2.22  62000.00
H044                       104      1.00      1.00      1.00         2   8954.17      0.00   1438.73   2929.13     1.630   1388.43      2.33  62000.00
H044                       104      1.00      1.00      1.00         2   9042.50      0.00   1380.24   2833.78     1.630   1315.01      2.31  62000.00
H044                       104      1.00      1.00      1.00         2   9119.99      0.00   1317.18   2731.01     1.630   1235.88      2.28  62000.00
H044                       104      1.00      1.00      1.00         2   9189.26      0.00   1244.27   2612.16     1.630   1144.36      2.26  62000.00
H044                       104      1.00      1.00      1.00         2   9281.95      0.00   1177.97   2504.09     1.630   1061.15      2.23  62000.00
H044                       104      1.00      1.00      1.00         3   9470.58      0.00   1363.78   2806.97     1.630   1294.37      2.30  62000.00
H044                       104      1.00      1.00      1.00         3   9554.42      0.00   1307.52   2715.25     1.630   1223.74      2.28  62000.00
H044                       104      1.00      1.00      1.00         3   9627.21      0.00   1238.30   2602.42     1.630   1136.86      2.25  62000.00
H044                       104      1.00      1.00      1.00         3   9701.55      0.00   1170.81   2492.42     1.630   1052.16      2.23  62000.00
H044                       104      1.00      1.00      1.00         3   9772.46      0.00   1099.52   2376.21     1.630    962.68      2.20  62000.00
H044                       104      1.00      1.00      1.00         3   9847.21      0.00   1032.48   2266.94     1.630    878.55      2.17  62000.00
H044                       104      1.00      1.00      1.00         3   9929.90      0.00    975.91   2174.73     1.630    807.54      2.15  62000.00
H044                       104      1.00      1.00      1.00         3  10015.58      0.00    923.93   2090.01     1.630    742.31      2.13  62000.00
H044                       104      1.00      1.00      1.00         3  10103.35      0.00    875.64   2011.29     1.630    681.69      2.11  62000.00
H044                       104      1.00      1.00      1.00         3  10194.21      0.00    833.44   1942.51     1.630    628.73      2.09  62000.00
H044                       104      1.00      1.00      1.00         3  10287.37      0.00    796.89   1882.93     1.630    582.86      2.07  62000.00
H044                       104      1.00      1.00      1.00         3  10382.85      0.00    768.73   1837.02     1.630    547.51      2.06  62000.00
H044                       104      1.00      1.00      1.00         3  10398.94      0.00    764.88   1830.76     1.630    542.69      2.05  62000.00
H044                       104      1.00      1.00      1.00         4  10586.25      0.00   1234.97   2596.99     1.630   1132.69      2.25  62000.00
H044                       104      1.00      1.00      1.00         4  10682.05      0.00   1190.07   2523.81     1.630   1076.33      2.24  62000.00
H044                       104      1.00      1.00      1.00         4  10776.52      0.00   1157.44   2470.63     1.630   1035.39      2.22  62000.00
H044                       104      1.00      1.00      1.00         4  10874.12      0.00   1135.52   2434.89     1.630   1007.87      2.22  62000.00
H044                       104      1.00      1.00      1.00         4  10972.72      0.00   1118.68   2407.44     1.630    986.73      2.21  62000.00
H044                       104      1.00      1.00      1.00         4  11072.04      0.00   1107.17   2388.69     1.630    972.29      2.20  62000.00
H044                       104      1.00      1.00      1.00         4  11171.32      0.00   1095.39   2369.49     1.630    957.51      2.20  62000.00
H044                       104      1.00      1.00      1.00         4  11270.65      0.00   1084.04   2350.99     1.630    943.26      2.19  62000.00
H044                       104      1.00      1.00      1.00         4  11370.32      0.00   1075.86   2337.65     1.630    932.99      2.19  62000.00
H044                       104      1.00      1.00      1.00         4  11470.10      0.00   1069.39   2327.11     1.630    924.87      2.19  62000.00
H044                       104      1.00      1.00      1.00         4  11569.88      0.00   1063.47   2317.45     1.630    917.44      2.19  62000.00
H044                       104      1.00      1.00      1.00         4  11669.71      0.00   1058.74   2309.75     1.630    911.51      2.19  62000.00
H044                       104      1.00      1.00      1.00         4  11769.60      0.00   1055.49   2304.45     1.630    907.42      2.18  62000.00
H044                       104      1.00      1.00      1.00         4  11869.33      0.00   1048.12   2292.44     1.630    898.17      2.18  62000.00
H044                       104      1.00      1.00      1.00         4  11969.17      0.00   1043.53   2284.95     1.630    892.41      2.18  62000.00
H044                       104      1.00      1.00      1.00         4  12068.82      0.00   1035.17   2271.32     1.630    881.92      2.17  62000.00
H044                       104      1.00      1.00      1.00         4  12168.49      0.00   1026.96   2257.95     1.630    871.62      2.17  62000.00
H044                       104      1.00      1.00      1.00         4  12267.63      0.00   1013.85   2236.57     1.630    855.16      2.17  62000.00
H044                       104      1.00      1.00      1.00         4  12365.75      0.00    994.42   2204.90     1.630    830.77      2.16  62000.00
H044                       104      1.00      1.00      1.00         4  12463.39      0.00    972.69   2169.49     1.630    803.50      2.15  62000.00
H044                       104      1.00      1.00      1.00         4  12561.04      0.00    951.18   2134.42     1.630    776.50      2.14  62000.00
H044                       104      1.00      1.00      1.00         4  12657.77      0.00    925.58   2092.69     1.630    744.37      2.13  62000.00
H044                       104      1.00      1.00      1.00         4  12752.62      0.00    893.56   2040.51     1.630    704.19      2.11  62000.00
H044                       104      1.00      1.00      1.00         4  12845.13      0.00    855.27   1978.08     1.630    656.12      2.10  62000.00
H044                       104      1.00      1.00      1.00         4  12936.67      0.00    814.73   1912.00     1.630    605.24      2.08  62000.00
H044                       104      1.00      1.00      1.00         4  13025.96      0.00    769.26   1837.90     1.630    548.18      2.06  62000.00
H044                       104      1.00      1.00      1.00         4  13114.33      0.00    722.05   1760.94     1.630    488.93      2.03  62000.00
H044                       104      1.00      1.00      1.00         4  13281.60      0.00    643.83   1633.44     1.630    390.75      1.99  62000.00
H044                       104      1.00      1.00      1.00         4  13519.72      0.00    576.69   1524.01     1.630    306.48      1.96  62000.00
H044                       104      1.00      1.00      1.00         4  13877.13      0.00    547.73   1476.80     1.630    270.14      1.94  62000.00
H044                       104      1.00      1.00      1.00         4  14140.72      0.00    554.17   1487.30     1.630    278.22      1.94  62000.00
H044                       104      1.00      1.00      1.00         4  14440.95      0.00    589.45   1544.80     1.630    322.50      1.96  62000.00
H044                       104      1.00      1.00      1.00         4  15034.76      0.00    691.19   1710.64     1.630    450.19      2.02  62000.00
H044                       104      1.00      1.00      1.00         4  15543.75      0.00    768.37   1836.45     1.630    547.06      2.06  62000.00
H044                       104      1.00      1.00      1.00         4  16066.87      0.00    842.04   1956.53     1.630    639.53      2.09  62000.00
H044                       104      1.00      1.00      1.00         4  16651.25      0.00    884.14   2025.15     1.630    692.37      2.11  62000.00
H044                       104      1.00      1.00      1.00         4  17000.00      0.00    890.47   2035.47     1.630    700.31      2.11  62000.00
H045                       105      1.00      1.00      1.00         1      0.00      0.00   2282.94   4445.19     1.630   2555.80      2.60  62000.00
H045                       105      1.00      1.00      1.00         1     44.86      0.00   2280.11   4440.58     1.630   2552.24      2.60  62000.00
H045                       105      1.00      1.00      1.00         1    318.09      0.00   2279.16   4439.04     1.630   2551.06      2.60  62000.00
H045                       105      1.00      1.00      1.00         1    679.46      0.00   2270.66   4425.18     1.630   2540.39      2.60  62000.00
H045                       105      1.00      1.00      1.00         1    908.62      0.00   2266.88   4419.02     1.630   2535.65      2.60  62000.00
H045                       105      1.00      1.00      1.00         1   1230.32      0.00   2258.38   4405.16     1.630   2524.97      2.59  62000.00
H045                       105      1.00      1.00      1.00         1   1613.72      0.00   2254.60   4399.00     1.630   2520.23      2.59  62000.00
H045                       105      1.00      1.00      1.00         1   1913.40      0.00   2249.88   4391.31     1.630   2514.31      2.59  62000.00
H045                       105      1.00      1.00      1.00         1   2177.81      0.00   2247.99   4388.23     1.630   2511.93      2.59  62000.00
H045                       105      1.00      1.00      1.00         1   2389.34      0.00   2243.27   4380.53     1.630   2506.01      2.59  62000.00
