Horizon name           Segment       CDP         X         Y         Z
H055                         3   1678.49  10484.29      0.00   1267.53
H055                         3   1694.97  10587.31      0.00   1237.29
H055                         4   1498.68   9360.47      0.00   1731.28
H055                         4   1508.30   9420.64      0.00   1695.51
H055                         4   1520.62   9497.64      0.00   1632.71
H055                         4   1533.71   9579.45      0.00   1561.40
H055                         4   1542.20   9632.49      0.00   1496.15
H055-056_noAIp               1   1890.49  11809.34      0.00   1710.03
H055-056_noAIp               1   1902.84  11886.50      0.00   1658.37
H055-056_noAIp               2   2057.21  12851.30      0.00   1611.60
H055-056_noAIp               2   2071.09  12938.08      0.00   1639.41
H055-056_noAIp               3   2170.53  13559.56      0.00   1488.95
H055-056_noAIp               3   2179.73  13617.04      0.00   1435.99
H055-056_noAIp               4   2325.96  14531.02      0.00   1350.05
H055-056_noAIp               4   2336.47  14596.69      0.00   1394.80
H055-056_noAIp               5   2511.42  15690.10      0.00   1517.29
H055-056_noAIp               5   2524.88  15774.26      0.00   1478.47
H055-056_noAIp               6   2671.28  16689.28      0.00   1543.59
H055-056_noAIp               6   2676.66  16722.86      0.00   1585.77
H056                         1   1756.54  10972.10      0.00   1829.56
H056                         1   1782.81  11136.33      0.00   1770.04
H056                         1   1809.70  11304.40      0.00   1725.10
H056                         1   1872.45  11696.55      0.00   1707.12
H056                         1   1890.49  11809.34      0.00   1710.03
H056                         1   1919.26  11989.11      0.00   1714.32
H056                         1   1981.01  12375.04      0.00   1710.72
H056                         1   2029.79  12679.95      0.00   1685.07
H056                         1   2071.09  12938.08      0.00   1639.41
H056                         1   2097.53  13103.34      0.00   1602.87
H056                         1   2130.40  13308.75      0.00   1543.55
H056                         1   2170.53  13559.56      0.00   1488.95
H056                         1   2187.17  13663.56      0.00   1469.84
H056                         1   2243.94  14018.37      0.00   1408.73
H056                         1   2299.71  14366.95      0.00   1387.15
H056                         1   2336.47  14596.69      0.00   1394.80
H056                         1   2375.40  14840.03      0.00   1415.92
H056                         1   2457.07  15350.45      0.00   1478.83
H056                         1   2511.42  15690.10      0.00   1517.29
H056                         1   2540.73  15873.33      0.00   1534.56
H056                         1   2642.32  16508.25      0.00   1575.90
H056                         1   2676.66  16722.86      0.00   1585.77
H056                         1   2721.00  17000.00      0.00   1597.47
H056                         2      1.00      0.00      0.00   2479.59
H056                         2     74.70    460.64      0.00   2479.59
H056                         2    149.33    927.07      0.00   2474.91
H056                         2    321.20   2001.28      0.00   2466.21
H056                         2    403.75   2517.18      0.00   2461.53
H056                         2    502.12   3132.03      0.00   2454.85
H056                         2    625.38   3902.35      0.00   2446.82
H056                         2    726.01   4531.32      0.00   2445.49
H056                         2    849.26   5301.64      0.00   2448.16
H056                         2    935.59   5841.18      0.00   2440.75
H056                         2    979.27   6114.16      0.00   2427.61
H056                         2   1025.79   6404.94      0.00   2412.58
H056                         2   1067.57   6666.05      0.00   2386.29
H056                         2   1118.84   6986.51      0.00   2343.10
H056                         2   1170.11   7306.96      0.00   2283.01
H056                         2   1206.20   7532.47      0.00   2221.04
H056                         2   1240.38   7746.11      0.00   2149.68
H056                         2   1270.76   7936.01      0.00   2082.07
H056                         2   1296.40   8096.23      0.00   2021.98
H056                         2   1325.83   8280.20      0.00   1944.99
H056                         2   1353.37   8452.30      0.00   1854.85
H056                         2   1384.70   8648.13      0.00   1742.17
H056                         2   1409.39   8802.42      0.00   1637.01
H056                         2   1435.97   8968.58      0.00   1501.80
H056                         2   1440.90   8999.39      0.00   1468.35
H056                         3   1592.89   9949.30      0.00   1740.25
H056                         3   1609.34  10052.10      0.00   1689.15
H056                         3   1620.94  10124.61      0.00   1635.46
H056                         3   1631.41  10190.08      0.00   1575.51
H056                         3   1640.50  10246.88      0.00   1509.07
H056                         3   1648.31  10295.66      0.00   1442.42
H056                         3   1657.20  10351.26      0.00   1376.97
H056                         3   1674.61  10460.04      0.00   1315.28
H056                         3   1697.63  10603.95      0.00   1272.65
H056                         4   1503.81   9392.55      0.00   1753.32
H056                         4   1507.24   9414.02      0.00   1738.62
H056                         4   1522.60   9510.00      0.00   1667.98
H056                         4   1533.64   9578.98      0.00   1610.06
H056                         4   1543.24   9638.97      0.00   1549.31
H056                         4   1546.88   9661.77      0.00   1518.49
H057                         1   1761.00  11000.02      0.00   1858.08
H057                         1   1776.84  11098.98      0.00   1809.59
H057                         1   1799.74  11242.15      0.00   1773.63
H057                         1   1824.64  11397.77      0.00   1744.87
H057                         1   1860.50  11621.86      0.00   1735.89
H057                         1   1902.33  11883.29      0.00   1737.68
H057                         1   1952.12  12194.53      0.00   1744.87
H057                         1   1992.96  12449.74      0.00   1734.09
H057                         1   2030.80  12686.28      0.00   1705.33
H057                         1   2066.66  12910.37      0.00   1662.18
H057                         1   2098.53  13109.56      0.00   1620.84
H057                         1   2126.42  13283.85      0.00   1574.10
H057                         1   2151.32  13439.47      0.00   1536.35
H057                         1   2185.18  13651.11      0.00   1498.61
H057                         1   2217.05  13850.30      0.00   1457.26
H057                         1   2248.92  14049.49      0.00   1430.30
H057                         1   2281.79  14254.91      0.00   1412.32
H057                         1   2327.60  14541.24      0.00   1412.32
H057                         1   2376.40  14846.25      0.00   1439.29
H057                         1   2428.19  15169.94      0.00   1478.83
H057                         1   2486.95  15537.19      0.00   1525.57
H057                         1   2541.73  15879.55      0.00   1554.33
H057                         1   2593.52  16203.24      0.00   1579.50
H057                         1   2650.29  16558.05      0.00   1602.87
H057                         1   2721.00  17000.00      0.00   1620.84
H057                         2      1.00      0.00      0.00   2490.00
H057                         2    100.20    620.00      0.00   2488.00
H057                         2    196.20   1220.00      0.00   2484.00
H057                         2    314.60   1960.00      0.00   2480.00
H057                         2    415.40   2590.00      0.00   2472.00
H057                         2    517.80   3230.00      0.00   2468.00
H057                         2    609.00   3800.00      0.00   2460.00
H057                         2    724.20   4520.00      0.00   2458.00
H057                         2    802.60   5010.00      0.00   2460.00
H057                         2    908.20   5670.00      0.00   2460.00
H057                         2    964.20   6020.00      0.00   2456.00
H057                         2   1030.40   6433.75      0.00   2440.59
H057                         2   1051.16   6563.53      0.00   2432.79
H057                         2   1083.47   6765.42      0.00   2412.47
H057                         2   1139.54   7115.87      0.00   2363.80
H057                         2   1206.63   7535.16      0.00   2261.04
H057                         2   1268.02   7918.87      0.00   2123.73
H057                         2   1332.84   8324.02      0.00   1968.01
H057                         2   1377.72   8604.50      0.00   1823.10
H057                         2   1419.27   8864.21      0.00   1647.92
H057                         2   1450.93   9062.08      0.00   1510.53
H057                         3   1598.37   9983.55      0.00   1763.31
H057                         3   1611.07  10062.92      0.00   1725.71
H057                         3   1621.89  10130.55      0.00   1679.67
H057                         3   1634.01  10206.30      0.00   1620.10
H057                         3   1643.84  10267.73      0.00   1562.60
H057                         3   1656.95  10349.67      0.00   1471.15
H057                         3   1670.80  10436.24      0.00   1404.81
H057                         3   1688.81  10548.79      0.00   1328.77
H057                         3   1699.68  10616.76      0.00   1298.74
H057                         4   1509.66   9429.11      0.00   1777.76
H057                         4   1512.52   9447.01      0.00   1765.46
H057                         4   1522.12   9507.00      0.00   1720.25
H057                         4   1531.68   9566.74      0.00   1667.03
H057                         4   1543.72   9641.97      0.00   1604.40
H057                         4   1547.66   9666.61      0.00   1575.13
H057                         4   1551.67   9691.68      0.00   1541.00
H058                         1   1765.09  11025.59      0.00   1884.25
H058                         1   1780.93  11124.57      0.00   1841.94
H058                         1   1796.87  11224.16      0.00   1807.79
H058                         1   1817.78  11354.88      0.00   1784.42
H058                         1   1857.62  11603.87      0.00   1759.26
H058                         1   1898.45  11859.08      0.00   1762.85
H058                         1   1931.32  12064.50      0.00   1766.44
H058                         1   1987.09  12413.08      0.00   1762.85
H058                         1   2025.83  12655.16      0.00   1739.48
H058                         1   2055.70  12841.90      0.00   1698.14
H058                         1   2111.48  13190.48      0.00   1619.04
H058                         1   2173.23  13576.41      0.00   1532.76
H058                         1   2224.02  13893.87      0.00   1477.03
H058                         1   2284.77  14273.58      0.00   1435.69
H058                         1   2372.42  14821.35      0.00   1462.65
H058                         1   2472.12  15444.51      0.00   1541.75
H058                         1   2544.83  15898.92      0.00   1586.69
H058                         1   2622.51  16384.44      0.00   1619.04
H058                         1   2678.28  16733.03      0.00   1635.22
H058                         1   2721.00  17000.00      0.00   1638.82
H058                         2   1051.16   6563.53      0.00   2432.79
H058                         2   1087.20   6788.78      0.00   2418.72
H058                         2   1113.00   6950.00      0.00   2406.00
H058                         2   1139.11   7113.17      0.00   2387.26
H058                         2   1172.84   7324.03      0.00   2352.12
H058                         2   1213.52   7578.23      0.00   2296.69
H058                         2   1254.19   7832.44      0.00   2217.49
H058                         2   1279.22   7988.88      0.00   2154.14
H058                         2   1306.34   8158.35      0.00   2088.80
H058                         2   1328.24   8295.23      0.00   2039.31
H058                         2   1359.52   8490.78      0.00   1954.17
H058                         2   1386.64   8660.25      0.00   1872.99
H058                         2   1407.50   8790.61      0.00   1793.80
H058                         2   1423.14   8888.38      0.00   1706.68
H058                         2   1436.70   8973.12      0.00   1625.51
H058                         2   1454.66   9085.35      0.00   1526.73
H058                         3   1602.76  10011.02      0.00   1781.47
H058                         3   1608.38  10046.12      0.00   1762.04
H058                         3   1627.26  10164.15      0.00   1690.85
H058                         3   1643.86  10267.86      0.00   1605.69
H058                         3   1655.02  10337.60      0.00   1525.61
H058                         3   1670.18  10432.38      0.00   1440.45
H058                         3   1684.49  10521.79      0.00   1383.25
H058                         3   1697.93  10605.84      0.00   1345.12
H058                         3   1702.58  10634.87      0.00   1334.23
H058                         4   1515.21   9463.83      0.00   1800.37
H058                         4   1519.24   9489.00      0.00   1783.83
H058                         4   1527.88   9542.99      0.00   1738.62
H058                         4   1538.44   9608.98      0.00   1680.69
H058                         4   1548.51   9671.96      0.00   1625.60
H058                         4   1552.83   9698.96      0.00   1598.75
H058                         4   1556.73   9723.30      0.00   1565.13
H059                         1   1769.80  11054.97      0.00   1914.29
H059                         1   1792.77  11198.58      0.00   1854.53
H059                         1   1820.66  11372.87      0.00   1822.17
H059                         1   1858.51  11609.41      0.00   1800.60
H059                         1   1915.27  11964.21      0.00   1802.40
H059                         1   1981.01  12375.04      0.00   1807.79
H059                         1   2035.78  12717.40      0.00   1771.84
H059                         1   2079.61  12991.29      0.00   1707.12
H059                         1   2127.41  13290.08      0.00   1631.63
H059                         1   2167.25  13539.06      0.00   1579.50
H059                         1   2210.08  13806.73      0.00   1538.15
H059                         1   2260.87  14124.19      0.00   1496.81
H059                         1   2318.64  14485.22      0.00   1484.22
H059                         1   2371.42  14815.13      0.00   1495.01
H059                         1   2437.15  15225.96      0.00   1547.14
H059                         1   2509.86  15680.36      0.00   1599.27
H059                         1   2584.56  16147.22      0.00   1635.22
H059                         1   2656.26  16595.39      0.00   1660.39
H059                         1   2721.00  17000.00      0.00   1676.57
H059                         2   1030.40   6433.75      0.00   2440.59
H059                         2   1053.63   6578.91      0.00   2433.16
H059                         2   1093.28   6826.77      0.00   2417.81
H059                         2   1122.23   7007.70      0.00   2406.30
H059                         2   1136.71   7098.16      0.00   2401.00
H059                         2   1167.63   7291.42      0.00   2376.80
H059                         2   1198.97   7487.34      0.00   2341.28
H059                         2   1241.47   7752.91      0.00   2281.24
H059                         2   1279.08   7988.01      0.00   2199.16
H059                         2   1306.25   8157.80      0.00   2139.12
H059                         2   1339.68   8366.78      0.00   2061.94
H059                         2   1366.46   8534.15      0.00   2002.10
H059                         2   1370.66   8560.38      0.00   1991.71
H059                         2   1373.32   8577.02      0.00   1985.15
H059                         2   1391.06   8687.85      0.00   1936.96
H059                         2   1413.14   8825.87      0.00   1852.00
H059                         2   1436.23   8970.16      0.00   1747.21
H059                         2   1448.27   9045.45      0.00   1686.33
H059                         2   1454.34   9083.35      0.00   1653.56
H059                         2   1457.34   9102.13      0.00   1637.79
H059                         2   1466.75   9160.93      0.00   1582.18
H059                         3   1615.31  10089.45      0.00   1833.00
H059                         3   1619.54  10115.86      0.00   1816.69
H059                         3   1634.70  10210.64      0.00   1753.14
H059                         3   1650.72  10310.78      0.00   1680.68
H059                         3   1660.74  10373.37      0.00   1622.21
H059                         3   1675.90  10468.15      0.00   1543.41
H059                         3   1688.78  10548.62      0.00   1492.56
H059                         3   1705.66  10654.12      0.00   1441.72
H059                         3   1711.20  10688.72      0.00   1428.07
H059                         4   1529.67   9554.19      0.00   1856.66
H059                         4   1532.68   9572.98      0.00   1837.51
H059                         4   1542.76   9635.97      0.00   1781.00
H059                         4   1553.31   9701.96      0.00   1716.02
H059                         4   1564.35   9770.94      0.00   1655.27
H059                         4   1568.75   9798.43      0.00   1626.29
H060                         1   1773.26  11076.60      0.00   1935.29
H060                         1   1799.74  11242.15      0.00   1883.29
H060                         1   1831.61  11441.34      0.00   1854.53
H060                         1   1890.38  11808.60      0.00   1834.75
H060                         1   1958.10  12231.88      0.00   1843.74
H060                         1   2011.88  12568.01      0.00   1829.36
H060                         1   2052.72  12823.22      0.00   1795.21
H060                         1   2106.50  13159.36      0.00   1716.11
H060                         1   2149.32  13427.02      0.00   1646.01
H060                         1   2198.12  13732.03      0.00   1586.69
H060                         1   2251.91  14068.16      0.00   1548.94
H060                         1   2306.68  14410.52      0.00   1523.77
H060                         1   2368.43  14796.46      0.00   1534.56
H060                         1   2431.18  15188.61      0.00   1568.71
H060                         1   2484.96  15524.75      0.00   1608.26
H060                         1   2563.64  16016.50      0.00   1656.79
H060                         1   2645.31  16526.92      0.00   1685.55
H060                         1   2721.00  17000.00      0.00   1703.53
H060                         2   1136.71   7098.16      0.00   2401.00
H060                         2   1179.45   7365.29      0.00   2380.87
H060                         2   1209.37   7552.31      0.00   2354.58
H060                         2   1228.95   7674.66      0.00   2329.21
H060                         2   1251.53   7815.82      0.00   2289.56
H060                         2   1271.10   7938.15      0.00   2247.08
H060                         2   1290.68   8060.49      0.00   2203.18
H060                         2   1314.27   8207.92      0.00   2149.37
H060                         2   1346.39   8408.68      0.00   2070.07
H060                         2   1377.51   8603.16      0.00   1990.77
H060                         2   1389.55   8678.44      0.00   1959.62
H060                         2   1408.12   8794.50      0.00   1894.48
H060                         2   1424.68   8898.02      0.00   1825.10
H060                         2   1437.73   8979.57      0.00   1762.79
H060                         2   1447.27   9039.17      0.00   1714.65
H060                         2   1459.82   9117.59      0.00   1649.51
H060                         2   1468.33   9170.83      0.00   1589.72
H060                         3   1624.16  10144.74      0.00   1869.84
H060                         3   1628.33  10170.84      0.00   1851.01
H060                         3   1643.21  10263.83      0.00   1787.46
H060                         3   1651.80  10317.48      0.00   1739.15
H060                         3   1664.39  10396.16      0.00   1676.87
H060                         3   1674.97  10462.32      0.00   1623.49
H060                         3   1685.84  10530.28      0.00   1582.81
H060                         3   1701.58  10628.63      0.00   1537.05
H060                         3   1711.31  10689.43      0.00   1510.36
H060                         3   1717.97  10731.07      0.00   1494.84
H060                         4   1536.79   9598.69      0.00   1883.60
H060                         4   1539.40   9614.98      0.00   1864.36
H060                         4   1547.08   9662.97      0.00   1814.91
H060                         4   1554.75   9710.95      0.00   1766.88
H060                         4   1562.43   9758.94      0.00   1713.19
H060                         4   1570.11   9806.93      0.00   1673.63
H060                         4   1573.85   9830.34      0.00   1652.57
H061                         1   1782.80  11136.28      0.00   1985.70
H061                         1   1807.71  11291.95      0.00   1940.81
H061                         1   1843.57  11516.04      0.00   1910.25
H061                         1   1908.30  11920.64      0.00   1903.06
H061                         1   1974.04  12331.47      0.00   1910.25
H061                         1   2015.87  12592.91      0.00   1895.87
H061                         1   2068.65  12922.82      0.00   1838.35
H061                         1   2111.48  13190.48      0.00   1764.65
H061                         1   2153.31  13451.92      0.00   1699.93
H061                         1   2223.02  13887.65      0.00   1628.03
H061                         1   2266.85  14161.54      0.00   1599.27
H061                         1   2341.54  14628.39      0.00   1592.08
H061                         1   2440.14  15244.63      0.00   1637.02
H061                         1   2545.71  15904.45      0.00   1699.93
H061                         1   2613.44  16327.73      0.00   1737.68
H061                         1   2694.11  16831.93      0.00   1757.46
H061                         1   2721.00  17000.00      0.00   1757.46
H061                         2      1.00      0.00      0.00   2526.39
H061                         2     35.13    213.29      0.00   2527.06
H061                         2    116.54    722.12      0.00   2526.39
H061                         2    177.60   1103.75      0.00   2524.38
H061                         2    235.27   1464.18      0.00   2521.71
H061                         2    305.37   1902.34      0.00   2519.03
H061                         2    389.05   2425.31      0.00   2514.35
H061                         2    435.41   2715.06      0.00   2512.35
H061                         2    489.69   3054.29      0.00   2510.34
H061                         2    542.83   3386.44      0.00   2507.00
H061                         2    600.50   3746.87      0.00   2504.32
H061                         2    650.25   4057.82      0.00   2504.32
H061                         2    697.74   4354.64      0.00   2507.00
H061                         2    756.54   4722.14      0.00   2509.67
H061                         2    836.83   5223.91      0.00   2507.67
H061                         2    866.22   5407.65      0.00   2508.34
H061                         2    910.32   5683.27      0.00   2504.99
H061                         2    955.55   5965.96      0.00   2500.31
H061                         2    996.26   6220.38      0.00   2490.28
H061                         2   1051.67   6566.67      0.00   2478.92
H061                         2   1088.98   6799.88      0.00   2466.21
H061                         2   1124.03   7018.96      0.00   2449.50
H061                         2   1170.78   7311.14      0.00   2419.55
H061                         2   1181.47   7377.92      0.00   2407.58
H061                         2   1197.04   7475.22      0.00   2392.94
H061                         2   1209.55   7553.45      0.00   2375.65
H061                         2   1220.24   7620.23      0.00   2362.34
H061                         2   1238.86   7736.62      0.00   2335.73
H061                         2   1262.37   7883.53      0.00   2287.84
H061                         2   1278.55   7984.66      0.00   2249.25
H061                         2   1295.95   8093.41      0.00   2212.00
H061                         2   1309.68   8179.27      0.00   2181.40
H061                         2   1328.61   8297.57      0.00   2141.49
H061                         2   1346.93   8412.05      0.00   2090.93
H061                         2   1365.24   8526.53      0.00   2044.36
H061                         2   1382.95   8637.19      0.00   1997.80
H061                         2   1396.08   8719.24      0.00   1960.54
H061                         2   1406.15   8782.20      0.00   1921.96
H061                         2   1422.64   8885.23      0.00   1866.08
H061                         2   1430.27   8932.93      0.00   1828.83
H061                         2   1437.60   8978.72      0.00   1795.56
H061                         2   1445.84   9030.24      0.00   1749.00
H061                         2   1454.39   9083.66      0.00   1707.75
H061                         2   1463.54   9140.90      0.00   1651.87
H061                         2   1470.66   9185.36      0.00   1600.86
H061                         3   1632.59  10197.46      0.00   1904.89
H061                         3   1635.77  10217.34      0.00   1889.14
H061                         3   1650.65  10310.32      0.00   1826.86
H061                         3   1660.95  10374.70      0.00   1772.20
H061                         3   1675.26  10464.11      0.00   1703.57
H061                         3   1690.71  10560.68      0.00   1641.28
H061                         3   1705.30  10651.88      0.00   1590.44
H061                         3   1719.03  10737.71      0.00   1553.58
H061                         3   1723.10  10763.15      0.00   1543.31
H061                         4   1544.83   9648.95      0.00   1914.09
H061                         4   1547.55   9665.96      0.00   1895.44
H061                         4   1555.23   9713.95      0.00   1843.16
H061                         4   1561.95   9755.95      0.00   1789.48
H061                         4   1568.67   9797.94      0.00   1741.44
H061                         4   1575.87   9842.93      0.00   1706.12
H061                         4   1579.98   9868.62      0.00   1682.59
H062                         1   1791.41  11190.06      0.00   2024.54
H062                         1   1820.66  11372.87      0.00   1980.36
H062                         1   1857.51  11603.18      0.00   1955.19
H062                         1   1920.25  11995.34      0.00   1951.60
H062                         1   1984.00  12393.72      0.00   1969.57
H062                         1   2015.87  12592.91      0.00   1962.38
H062                         1   2052.72  12823.22      0.00   1919.24
H062                         1   2088.57  13047.31      0.00   1867.11
H062                         1   2131.40  13314.98      0.00   1802.40
H062                         1   2171.23  13563.96      0.00   1748.47
H062                         1   2237.96  13981.02      0.00   1690.95
H062                         1   2287.76  14292.25      0.00   1665.78
H062                         1   2366.44  14784.01      0.00   1663.98
H062                         1   2461.06  15375.35      0.00   1708.92
H062                         1   2547.70  15916.90      0.00   1757.46
H062                         1   2641.32  16502.02      0.00   1798.80
H062                         1   2721.00  17000.00      0.00   1813.18
H062                         2      1.00      0.00      0.00   2548.45
H062                         2     63.40    389.97      0.00   2547.78
H062                         2    119.93    743.32      0.00   2548.45
H062                         2    178.73   1110.82      0.00   2548.45
H062                         2    251.10   1563.12      0.00   2546.45
H062                         2    305.37   1902.34      0.00   2545.78
H062                         2    349.47   2177.96      0.00   2540.43
H062                         2    390.18   2432.38      0.00   2533.74
H062                         2    452.37   2821.07      0.00   2534.41
H062                         2    494.21   3082.56      0.00   2535.08
H062                         2    545.09   3400.58      0.00   2533.07
H062                         2    599.37   3739.80      0.00   2530.40
H062                         2    641.21   4001.29      0.00   2523.71
H062                         2    677.39   4227.44      0.00   2528.39
H062                         2    722.62   4510.12      0.00   2531.07
H062                         2    770.11   4806.94      0.00   2531.74
H062                         2    831.17   5188.57      0.00   2533.07
H062                         2    874.14   5457.12      0.00   2533.07
H062                         2    925.02   5775.14      0.00   2534.41
H062                         2    984.95   6149.70      0.00   2526.39
H062                         2   1043.75   6517.20      0.00   2514.35
H062                         2   1102.55   6884.69      0.00   2488.28
H062                         2   1138.73   7110.84      0.00   2468.22
H062                         2   1169.26   7301.60      0.00   2446.16
H062                         2   1183.91   7393.18      0.00   2432.86
H062                         2   1204.67   7522.92      0.00   2408.91
H062                         2   1229.09   7675.56      0.00   2370.33
H062                         2   1247.10   7788.14      0.00   2342.39
H062                         2   1273.97   7956.04      0.00   2289.17
H062                         2   1300.22   8120.13      0.00   2227.97
H062                         2   1320.67   8247.96      0.00   2185.39
H062                         2   1336.55   8347.18      0.00   2146.81
H062                         2   1359.75   8492.18      0.00   2086.94
H062                         2   1388.75   8673.44      0.00   2009.77
H062                         2   1409.51   8803.19      0.00   1940.59
H062                         2   1425.08   8900.50      0.00   1888.70
H062                         2   1440.95   8999.71      0.00   1811.53
H062                         2   1455.30   9089.39      0.00   1739.68
H062                         2   1466.60   9159.98      0.00   1663.85
H062                         2   1473.74   9204.63      0.00   1615.71
H062                         3   1640.20  10244.98      0.00   1935.87
H062                         3   1642.64  10260.25      0.00   1923.46
H062                         3   1658.09  10356.82      0.00   1863.72
H062                         3   1673.83  10455.17      0.00   1787.46
H062                         3   1684.41  10521.34      0.00   1736.61
H062                         3   1694.43  10583.92      0.00   1694.67
H062                         3   1708.16  10669.76      0.00   1651.45
H062                         3   1722.75  10760.96      0.00   1609.50
H062                         3   1728.83  10798.94      0.00   1596.48
H062                         4   1551.27   9689.17      0.00   1938.90
H062                         4   1554.27   9707.96      0.00   1920.87
H062                         4   1561.95   9755.95      0.00   1870.01
H062                         4   1568.19   9794.94      0.00   1819.15
H062                         4   1573.47   9827.93      0.00   1778.18
H062                         4   1582.11   9881.92      0.00   1737.21
H062                         4   1586.88   9911.72      0.00   1714.12
H063                         1   1801.15  11250.96      0.00   2064.35
H063                         1   1831.61  11441.34      0.00   2025.30
H063                         1   1867.47  11665.43      0.00   2003.73
H063                         1   1918.26  11982.89      0.00   2014.51
H063                         1   1958.10  12231.88      0.00   2036.08
H063                         1   1999.93  12493.31      0.00   2028.89
H063                         1   2044.75  12773.43      0.00   1994.74
H063                         1   2095.54  13090.89      0.00   1912.05
H063                         1   2135.38  13339.87      0.00   1854.53
H063                         1   2176.21  13595.09      0.00   1804.19
H063                         1   2229.00  13925.00      0.00   1750.27
H063                         1   2272.82  14198.88      0.00   1728.70
H063                         1   2342.54  14634.61      0.00   1716.11
H063                         1   2420.22  15120.14      0.00   1741.28
H063                         1   2489.94  15555.87      0.00   1779.03
H063                         1   2556.67  15972.92      0.00   1818.58
H063                         1   2624.39  16396.20      0.00   1850.93
H063                         1   2684.15  16769.69      0.00   1861.72
H063                         1   2721.00  17000.00      0.00   1865.31
H063                         2   1371.03   8562.72      0.00   2095.09
H063                         2   1385.30   8651.88      0.00   2048.19
H063                         2   1396.14   8719.65      0.00   2017.52
H063                         2   1405.75   8779.69      0.00   1987.25
H063                         2   1415.67   8841.67      0.00   1955.52
H063                         2   1425.90   8905.61      0.00   1918.23
H063                         2   1436.13   8969.57      0.00   1876.85
H063                         2   1443.28   9014.22      0.00   1839.10
H063                         2   1452.65   9072.80      0.00   1783.64
H063                         2   1461.05   9125.29      0.00   1738.58
H063                         2   1468.43   9171.43      0.00   1685.14
H063                         2   1476.92   9224.50      0.00   1631.05
H063                         3   1643.66  10266.61      0.00   1949.63
H063                         3   1654.08  10331.75      0.00   1914.08
H063                         3   1664.76  10398.48      0.00   1868.86
H063                         3   1673.79  10454.95      0.00   1824.90
H063                         3   1684.47  10521.67      0.00   1777.16
H063                         3   1693.50  10578.14      0.00   1735.71
H063                         3   1704.59  10647.43      0.00   1694.26
H063                         3   1714.44  10709.03      0.00   1660.34
H063                         3   1723.48  10765.49      0.00   1633.96
H063                         3   1731.05  10812.79      0.00   1617.04
H063                         4   1555.79   9717.44      0.00   1956.74
H063                         4   1562.10   9756.86      0.00   1917.85
H063                         4   1569.49   9803.05      0.00   1868.86
H063                         4   1574.42   9833.85      0.00   1819.87
H063                         4   1580.16   9869.78      0.00   1779.67
H063                         4   1585.50   9903.15      0.00   1753.30
H063                         4   1590.80   9936.26      0.00   1731.30
H064                         1      1.00      0.00      0.00   2565.38
H064                         1     11.14     63.35      0.00   2566.34
H064                         1     41.16    250.99      0.00   2566.34
H064                         1     64.03    393.95      0.00   2568.04
H064                         1     86.19    532.45      0.00   2564.65
H064                         1    112.53    697.09      0.00   2564.43
H064                         1    144.97    899.80      0.00   2567.27
H064                         1    173.88   1080.49      0.00   2569.16
H064                         1    204.14   1269.61      0.00   2568.04
H064                         1    227.01   1412.57      0.00   2566.34
H064                         1    261.31   1626.95      0.00   2569.16
H064                         1    295.63   1841.46      0.00   2568.04
H064                         1    324.07   2019.16      0.00   2571.99
H064                         1    345.92   2155.78      0.00   2568.21
H064                         1    379.27   2364.18      0.00   2564.65
H064                         1    404.29   2520.54      0.00   2559.56
H064                         1    428.59   2672.44      0.00   2556.16
H064                         1    453.61   2828.81      0.00   2554.47
H064                         1    480.77   2998.58      0.00   2559.56
H064                         1    505.79   3154.94      0.00   2561.25
H064                         1    527.95   3293.44      0.00   2561.25
H064                         1    558.87   3486.66      0.00   2561.60
H064                         1    584.96   3649.72      0.00   2557.82
H064                         1    603.99   3768.71      0.00   2554.99
H064                         1    621.62   3878.88      0.00   2556.88
H064                         1    639.46   3990.39      0.00   2551.08
H064                         1    657.58   4103.63      0.00   2547.43
H064                         1    673.00   4200.00      0.00   2551.70
H064                         1    688.99   4299.93      0.00   2553.79
H064                         1    704.95   4399.71      0.00   2559.86
H064                         1    720.95   4499.71      0.00   2559.79
H064                         1    736.95   4599.71      0.00   2559.79
H064                         1    752.95   4699.71      0.00   2559.80
H064                         1    768.93   4799.58      0.00   2563.50
H064                         1    784.90   4899.35      0.00   2565.80
H064                         1    800.86   4999.13      0.00   2559.72
H064                         1    816.86   5099.13      0.00   2559.79
H064                         1    832.86   5199.13      0.00   2559.79
H064                         1    848.86   5299.13      0.00   2559.78
H064                         1    864.83   5398.92      0.00   2565.36
H064                         1    880.81   5498.84      0.00   2567.88
H064                         1    896.80   5598.76      0.00   2570.21
H064                         1    912.77   5698.55      0.00   2576.00
H064                         1    928.77   5798.55      0.00   2575.97
H064                         1    944.77   5898.55      0.00   2575.97
H064                         1    960.77   5998.55      0.00   2575.97
H064                         1    976.77   6098.55      0.00   2575.97
H064                         1    992.77   6198.55      0.00   2575.97
H064                         1   1008.77   6298.55      0.00   2575.93
H064                         1   1024.74   6398.37      0.00   2571.11
H064                         1   1040.72   6498.26      0.00   2567.89
H064                         1   1056.68   6597.99      0.00   2560.51
H064                         1   1072.36   6696.00      0.00   2551.70
H064                         2   1072.36   6696.00      0.00   2551.70
H064                         2   1088.28   6795.50      0.00   2543.09
H064                         2   1104.21   6895.04      0.00   2533.70
H064                         2   1120.11   6994.46      0.00   2523.08
H064                         2   1135.91   7093.17      0.00   2506.99
H064                         2   1151.69   7191.79      0.00   2490.34
